Optimal Cost for the current setting: 
74.5584
Generation | Best Tour | Cost 
122 , 3503, 18.0875
123 , 18775, 18.0875
124 , 12434, 18.0875
125 , 18548, 18.0875
126 , 3820, 18.1419
127 , 11865, 17.8208
128 , 1205, 18.1419
129 , 14405, 18.1419
130 , 15979, 18.1419
131 , 8750, 18.0875
132 , 8947, 18.0321
133 , 7383, 18.0321
134 , 10844, 18.0321
135 , 14588, 17.8271
136 , 14439, 17.9038
137 , 1148, 17.9038
138 , 17888, 17.336
139 , 9083, 17.336
140 , 16817, 17.336
141 , 13659, 17.336
142 , 4893, 17.336
143 , 18970, 17.336
144 , 12084, 17.336
145 , 6518, 17.2816
146 , 12852, 17.2816
147 , 13887, 17.2816
148 , 19975, 17.2816
149 , 15443, 17.2816
150 , 19598, 17.336
151 , 1340, 17.2816
152 , 4701, 17.2816
153 , 16318, 17.2816
154 , 16875, 17.2816
155 , 5644, 17.2816
156 , 9085, 17.2816
157 , 18638, 17.2536
158 , 2421, 17.2536
159 , 1177, 16.8268
160 , 10829, 16.8268
161 , 8267, 16.8268
162 , 19170, 16.7724
163 , 1907, 16.8268
164 , 8949, 16.8268
165 , 153, 16.8268
166 , 3302, 17.1993
167 , 13593, 17.1993
168 , 5565, 17.2138
169 , 7542, 17.1993
170 , 4134, 17.2061
171 , 2327, 17.2061
172 , 7590, 17.1993
173 , 15167, 17.0681
174 , 9519, 17.0681
175 , 9293, 17.1137
176 , 4810, 17.1137
177 , 13276, 17.1042
178 , 7772, 17.0681
179 , 8366, 17.0681
180 , 3134, 17.0137
181 , 4253, 17.0156
182 , 18173, 17.0502
183 , 17424, 17.0156
184 , 18149, 17.0156
185 , 2940, 16.9091
186 , 13097, 17.0156
187 , 13565, 17.0156
188 , 8075, 17.0156
189 , 14825, 17.0156
190 , 4849, 17.0156
191 , 9599, 17.0156
192 , 3368, 16.967
193 , 12973, 16.967
194 , 11322, 16.967
195 , 7024, 16.8268
196 , 6992, 16.7724
197 , 2511, 16.7724
198 , 3757, 16.7724
199 , 11606, 16.7724
200 , 16499, 16.7724
201 , 10859, 16.7724
202 , 1025, 16.3484
203 , 11696, 16.7398
204 , 5618, 16.7407
205 , 9250, 16.6972
206 , 7408, 16.6428
207 , 16104, 16.6428
208 , 14318, 16.6428
209 , 11549, 16.6428
210 , 17772, 16.6428
211 , 2551, 16.7238
212 , 16766, 16.7238
213 , 3858, 16.7238
214 , 9245, 16.7238
215 , 269, 16.7238
216 , 4930, 16.7238
217 , 11929, 16.7238
218 , 11913, 16.7238
219 , 13690, 16.7004
220 , 2126, 16.7004
221 , 10360, 16.2255
222 , 18781, 16.2255
223 , 6043, 16.2255
224 , 18332, 16.216
225 , 13557, 16.216
226 , 15832, 16.1711
227 , 6132, 16.1711
228 , 8442, 16.216
229 , 10790, 16.1711
230 , 14660, 16.216
231 , 9333, 16.216
232 , 14746, 16.1711
233 , 14198, 16.162
234 , 4734, 16.162
235 , 14056, 16.162
236 , 653, 16.162
237 , 5998, 16.162
238 , 546, 16.162
239 , 2175, 16.162
240 , 4787, 16.162
241 , 5505, 16.162
242 , 10986, 16.162
243 , 8668, 16.162
244 , 10818, 16.162
245 , 3740, 16.162
246 , 8359, 16.162
247 , 19629, 16.162
248 , 8229, 16.162
249 , 1527, 16.162
250 , 5232, 16.162
251 , 4101, 16.162
252 , 4501, 15.9788
253 , 8331, 15.9788
254 , 13940, 15.896
255 , 10259, 15.896
256 , 4338, 15.896
257 , 626, 15.896
258 , 8589, 15.7626
259 , 15702, 16.0331
260 , 16046, 16.0331
261 , 10518, 16.1421
262 , 9071, 16.1421
263 , 15598, 16.162
264 , 19108, 16.1421
265 , 17557, 15.66
266 , 12493, 16.0412
267 , 6956, 16.0956
268 , 13144, 15.66
269 , 9674, 16.0956
270 , 1295, 15.8403
271 , 16782, 15.7626
272 , 2436, 15.7626
273 , 18356, 15.7859
274 , 10194, 16.0331
275 , 13089, 16.0412
276 , 18102, 16.0412
