-0.17631   -0.0204742  0.0589763
-0.29963   -0.282517  0.0458741
-0.345933   -0.224593  0.0487704
-0.356939   -0.204057  0.0497972
-0.416745   -0.420481  0.038976
-0.403003   -0.413149  0.0393426
-0.433173   -0.243182  0.0478409
-0.340286   -0.215142  0.0492429
-0.352933   -0.192489  0.0503755
-0.419355   -0.331535  0.0434232
-0.48305   -0.366205  0.0416897
-0.421878   -0.261001  0.04695
-0.419652   -0.309021  0.044549
-0.412869   -0.509717  0.0345142
-0.441835   -0.280179  0.045991
-0.420901   -0.331713  0.0434143
-0.36642   -0.0915445  0.0554228
-0.362316   -0.131791  0.0534104
-0.350587   -0.13203  0.0533985
-0.406023   -0.49881  0.0350595
-0.402709   -0.419685  0.0390157
-0.396723   -0.363984  0.0418008
-0.389726   -0.336901  0.0431549
-0.387295   -0.436549  0.0381725
-0.399401   -0.140431  0.0529784
-0.34024   0.0884869  0.0644243
-0.373175   -0.274808  0.0462596
-0.341845   0.191813  0.0695906
-0.324545   0.0347186  0.0617359
-0.347441   -0.178701  0.051065
-0.354885   -0.337243  0.0431379
-0.324109   -0.311787  0.0444107
-0.322949   -0.352151  0.0423925
-0.399393   -0.313098  0.0443451
-0.377535   -0.284763  0.0457618
-0.390605   -0.352539  0.042373
-0.40803   -0.335969  0.0432016
-0.41542   -0.316261  0.0441869
-0.499251   -0.194723  0.0502638
-0.41257   -0.171379  0.0514311
-0.37627   0.133986  0.0666993
-0.385535   0.0470522  0.0623526
-0.374616   -0.0931311  0.0553434
-0.385157   0.0261284  0.0613064
-0.38901   -0.231184  0.0484408
-0.428904   -0.343909  0.0428046
-0.458614   -0.294946  0.0452527
-0.429522   -0.088858  0.0555571
-0.451293   -0.160482  0.0519759
-0.505713   -0.426319  0.038684
-0.467479   -0.417906  0.0391047
-0.439479   -0.384659  0.0407671
-0.366898   -0.436745  0.0381627
-0.293727   -0.160562  0.0519719
-0.347108   -0.276811  0.0461595
-0.401518   -0.250274  0.0474863
-0.429563   -0.135979  0.053201
-0.400946   -0.28778  0.045611
-0.367948   -0.255423  0.0472289
-0.410079   -0.289623  0.0455189
-0.436491   -0.364937  0.0417531
-0.412713   -0.373732  0.0413134
-0.375114   -0.210433  0.0494783
-0.410891   -0.36809  0.0415955
-0.411793   0.0663333  0.0633167
-0.418357   0.00766802  0.0603834
-0.439625   0.0689397  0.063447
-0.471694   0.017249  0.0608624
-0.432086   -0.0695095  0.0565245
-0.424724   -0.40368  0.039816
-0.426794   -0.366043  0.0416979
-0.386099   -0.306629  0.0446686
-0.455283   -0.488045  0.0355977
-0.330803   -0.222025  0.0488987
-0.384527   -0.229048  0.0485476
-0.396971   -0.40114  0.039943
-0.350905   -0.21426  0.049287
-0.384627   -0.332806  0.0433597
-0.408083   -0.242168  0.0478916
-0.419301   -0.247834  0.0476083
-0.417157   -0.0065037  0.0596748
-0.421416   -0.201843  0.0499078
-0.444934   -0.154154  0.0522923
-0.444556   -0.417187  0.0391407
-0.499115   -0.190095  0.0504953
-0.457644   -0.109573  0.0545214
-0.445647   -0.375249  0.0412375
-0.44199   -0.368524  0.0415738
-0.417601   -0.368409  0.0415795
-0.490035   -0.219763  0.0490118
-0.491115   -0.454677  0.0372662
-0.44455   -0.0243287  0.0587836
-0.465718   -0.554146  0.0322927
-0.518324   -0.576993  0.0311503
-0.514436   -0.621893  0.0289054
-0.481749   -0.443015  0.0378492
-0.443092   -0.266147  0.0466927
-0.459437   -0.312309  0.0443845
-0.449175   -0.331051  0.0434474
-0.415171   -0.139861  0.0530069
-0.400907   -0.231892  0.0484054
-0.333223   -0.19264  0.050368
-0.376539   -0.313603  0.0443199
-0.365116   -0.409674  0.0395163
-0.375868   -0.144242  0.0527879
-0.414883   -0.275339  0.0462331
-0.38563   -0.295024  0.0452488
-0.369821   -0.176067  0.0511966
-0.356812   -0.116296  0.0541852
-0.40452   -0.301113  0.0449444
-0.379885   -0.376949  0.0411526
-0.395844   -0.371862  0.0414069
-0.364391   -0.422257  0.0388871
-0.426793   -0.374712  0.0412644
-0.424052   -0.376441  0.041178
-0.392381   -0.330032  0.0434984
-0.413627   -0.266493  0.0466754
-0.339858   -0.300406  0.0449797
-0.367436   -0.0467287  0.0576636
-0.403324   -0.355813  0.0422094
-0.48993   0.00669498  0.0603347
-0.488543   0.139039  0.0669519
-0.520778   -0.315414  0.0442293
-0.544432   -0.331786  0.0434107
-0.567538   -0.131379  0.0534311
-0.521093   -0.377666  0.0411167
-0.563022   -0.438983  0.0380508
-0.614409   -0.40728  0.039636
-0.501277   -0.188296  0.0505852
-0.465623   -0.159435  0.0520283
-0.38197   -0.150585  0.0524708
-0.416128   -0.286637  0.0456681
-0.453496   -0.266796  0.0466602
-0.37407   -0.0438636  0.0578068
-0.407605   -0.419414  0.0390293
-0.364595   -0.111332  0.0544334
-0.410859   -0.113198  0.0543401
-0.386134   -0.132249  0.0533876
-0.456499   -0.348577  0.0425712
-0.468021   0.175749  0.0687874
-0.492347   -0.236146  0.0481927
-0.550716   -0.490145  0.0354927
-0.591487   -0.191686  0.0504157
-0.490512   -0.23257  0.0483715
-0.499414   -0.450645  0.0374677
-0.493859   -0.316305  0.0441847
-0.490847   -0.369637  0.0415182
-0.41818   -0.230362  0.0484819
-0.379795   -0.180714  0.0509643
-0.390707   -0.366848  0.0416576
-0.363543   -0.348666  0.0425667
-0.370901   0.0448926  0.0622446
-0.445198   -0.422367  0.0388816
-0.400028   -0.316879  0.044156
-0.413026   -0.241195  0.0479403
-0.42552   -0.175283  0.0512359
-0.428359   -0.323542  0.0438229
-0.391852   0.0783045  0.0639152
-0.350307   0.0336582  0.0616829
-0.418332   -0.429403  0.0385298
-0.417965   -0.357466  0.0421267
-0.364958   -0.361176  0.0419412
-0.356675   -0.22604  0.048698
-0.329363   -0.315234  0.0442383
-0.318337   -0.0158613  0.0592069
-0.394703   -0.213563  0.0493219
-0.417632   -0.332499  0.0433751
-0.405634   -0.405507  0.0397246
-0.390749   -0.361971  0.0419014
