1 -0.161862
1 0.400755
1 0.540277
1 1.35575
1 1.35575
1 -0.611878
1 -0.595975
1 -0.85484
1 -0.871466
1 0.203833
1 -0.554131
1 0.530357
1 -0.515097
1 0.667503
1 0.948519
1 0.292112
1 0.978674
1 -0.695537
1 -0.781876
1 0.504427
1 0.988828
1 -0.250388
1 -0.0315681
1 0.977345
1 -0.0472103
1 -0.0519098
1 1.00314
1 -0.584504
1 0.97169
1 1.49544
1 0.920455
1 1.78337
1 1.18608
1 -1.04219
1 -1.30121
1 -1.24043
1 -0.321731
1 0.835712
1 -1.46874
1 -0.612507
1 0.636232
1 1.15238
1 0.240687
1 -1.42454
1 0.354392
1 -0.144147
1 -0.132771
1 -0.983447
1 -0.235301
1 -0.500613
1 0.403659
1 0.584838
1 -0.416754
1 -1.15202
1 0.117636
1 0.793492
1 0.793492
1 1.02802
1 -0.489252
1 -0.489252
1 1.18137
1 1.58669
1 0.611566
1 0.576848
1 1.0359
1 -1.24617
1 0.126497
1 0.327312
1 -1.53111
1 -0.375522
1 -0.93771
1 0.572046
1 -0.0311927
1 -0.335554
1 -1.1278
1 0.0615568
1 0.577685
1 1.50324
1 -0.347393
1 0.934899
1 -0.915176
1 0.275224
1 -0.337723
1 1.07721
1 1.25721
1 1.26178
1 0.510781
1 0.510781
1 -0.491456
1 -0.981372
1 -0.711983
1 -1.1763
1 -1.27003
1 -0.970994
1 -0.685036
1 0.958585
1 0.490413
1 -0.26501
1 0.918968
1 -0.049277
1 -1.26919
1 -0.826661
1 1.1724
1 -1.17974
1 -0.133669
1 1.25465
1 -0.694308
1 0.00676456
1 -0.550218
1 0.41446
1 0.450843
1 -0.548588
1 0.779155
1 -0.343414
1 1.1949
1 -1.01651
1 -1.20283
1 0.742941
1 0.868686
1 0.817944
1 -0.0987715
1 0.217165
1 -1.21645
1 -0.650202
1 -0.336316
1 -0.595876
1 -0.407236
1 1.42191
1 -0.751278
1 -1.06333
1 -1.27393
1 0.797657
1 -0.365759
1 0.165403
1 0.462931
1 -1.20212
1 -0.659023
1 1.14853
1 0.862598
1 0.737674
1 -0.349856
1 0.390281
1 1.47874
1 0.41336
1 -1.06989
1 -1.17056
1 1.14024
1 1.65191
1 -0.928196
1 0.588996
1 0.588996
1 -0.370125
1 -0.985714
1 0.756902
1 -1.06359
1 1.48799
1 1.48799
1 -1.32896
1 1.02406
1 -0.803876
1 -1.0643
1 -0.609222
1 0.470608
1 1.57151
1 0.913225
1 -0.195029
1 -0.828463
1 -0.690847
1 -0.851266
1 -0.432433
1 1.34681
1 1.34037
1 1.07712
1 0.373417
1 0.708128
1 -0.669662
1 1.05101
1 -0.191036
1 -1.05303
1 -0.942146
1 0.511954
1 1.15059
1 -1.27346
1 0.79553
1 1.44497
1 -0.698766
1 -0.177587
1 -0.458003
1 0.628903
1 0.0202967
1 -0.117997
1 -0.520858
1 -1.19586
1 0.505207
1 0.488721
1 0.375503
1 1.4542
1 -1.89999
1 -1.454
1 -1.33024
1 -1.09992
1 -0.909894
1 1.18179
1 -0.758732
1 -0.176264
1 -0.176264
1 -1.04164
1 -1.19429
1 0.297503
1 -0.95771
1 1.03403
1 -0.728542
1 -0.197355
1 -0.197355
1 -0.154841
1 1.08453
1 -0.986901
1 -1.02322
1 0.60051
1 -0.749383
1 -0.00565733
1 0.754142
1 1.07563
1 1.09854
1 -0.67751
1 -0.12064
1 -0.167385
1 -0.925973
1 -1.17479
1 0.556679
1 0.345419
1 -0.49385
1 -1.62255
1 -1.43003
1 -1.39042
1 -0.865407
1 -1.06724
1 -1.7644
1 -0.811128
1 0.915097
1 -0.890999
1 -0.632736
1 -1.11134
1 -1.19992
1 -0.795492
1 -0.242622
1 0.59066
1 0.154069
1 -0.797534
1 -0.0378865
1 -0.181577
1 0.980716
1 0.0124426
1 1.15774
1 0.251365
1 -0.109477
1 -0.598296
1 -1.4695
1 0.381382
1 1.41952
1 -1.19378
1 -0.924123
1 -0.817199
1 -0.325638
1 -0.922716
1 1.21016
1 -1.13652
1 -1.20998
1 -0.850695
1 0.761926
1 -0.233747
1 -0.712644
1 0.287607
1 -0.433443
1 1.21007
1 -1.13249
1 -0.406995
1 -1.56803
1 -1.56803
1 -1.11297
1 1.35117
1 0.748013
1 0.415923
1 -0.272103
1 1.02325
1 -0.0639572
1 0.20059
1 -1.22301
1 -0.968064
1 -0.597508
1 -0.597508
1 1.05745
1 -0.500541
1 -0.500541
1 1.05389
1 0.66903
1 0.665593
1 -1.12117
1 0.639177
1 0.130144
1 0.594496
1 -1.08044
1 0.864642
1 0.933581
1 -0.899708
1 0.188799
1 0.271962
1 -0.194369
1 -1.2236
1 -1.16948
1 -1.16948
1 -1.74673
1 -0.481289
1 0.376088
1 0.338815
1 1.31085
1 1.35498
1 -0.236422
1 0.982585
1 0.407272
1 -1.33385
1 -0.127013
1 -0.188691
1 1.00997
1 0.233638
1 0.438193
1 -0.645055
1 0.996079
1 1.02413
1 0.609095
1 0.01364
1 0.543764
1 0.0885026
1 -1.67838
1 0.764921
1 -0.845937
1 0.629333
1 -1.3687
1 -0.555536
1 -1.09752
1 0.340295
1 0.0365474
1 0.131245
1 0.626282
1 -1.19637
1 0.380569
1 0.421727
1 -0.0604234
1 -0.670983
1 -1.16762
1 -0.607155
1 0.66679
1 -1.08576
1 -0.262052
1 -0.317795
1 -0.681224
1 0.557427
1 0.537922
1 0.771074
1 -1.76531
1 0.813548
1 -0.992594
1 -0.193312
1 -0.658132
1 -0.88995
1 -0.88995
1 -0.312496
1 -0.936403
1 0.978598
1 -0.190532
1 0.434128
1 0.629404
1 -0.767999
1 -0.246046
1 -1.40066
1 -0.381784
1 -0.512546
1 0.996658
1 1.52918
1 1.16593
1 0.585244
1 -0.084435
1 -1.55427
1 0.134543
1 -0.694261
1 -0.575445
1 0.284444
1 -0.890568
1 -0.499044
1 -0.362911
1 -1.04514
1 -0.688827
1 -0.943201
1 -0.631572
1 1.57983
1 -0.977967
1 0.290128
1 0.469971
1 0.272553
1 -0.217686
1 1.43816
1 0.893955
1 0.483581
1 -0.0632184
1 -0.177047
1 -1.65642
1 -0.373243
1 -0.189338
1 -1.22861
1 0.759727
1 0.734485
1 -0.088765
1 -0.477012
1 0.909599
1 0.065959
1 0.956385
1 -1.11388
1 -0.397355
1 -0.504476
1 -0.504476
1 -0.417044
1 -1.14726
1 -0.194943
1 -0.904612
1 0.674778
1 -1.02595
1 1.00087
1 -1.06811
1 -0.209197
1 -0.446594
1 1.15745
1 0.0679731
1 1.02799
1 1.2381
1 0.763209
1 0.866908
1 -0.0371983
1 -1.16652
1 0.304272
1 -0.789199
1 0.533734
1 1.02997
1 -0.00423908
1 0.271007
1 0.944667
1 1.30283
1 -0.624632
1 -1.03416
1 1.22523
1 1.22523
1 -0.789467
1 -0.789467
1 1.06234
1 -0.765746
1 -0.983213
1 -0.983213
1 -0.529244
1 0.316856
1 0.976056
1 0.360102
1 0.329979
1 -0.623726
1 0.200832
1 -0.527356
1 -0.970533
1 1.45854
1 -1.34614
1 0.677294
1 -0.233696
1 0.539963
1 -0.0407952
1 -1.32892
1 -1.69022
1 -0.716886
1 -0.405389
1 -0.739455
1 -0.739455
1 -0.777937
1 -1.02616
1 -0.930255
1 -0.749693
1 0.696067
1 -0.043533
1 -0.372642
1 1.18651
1 1.18651
1 -0.810998
1 0.0383747
1 0.0664706
1 0.0152239
1 0.0152239
1 0.097272
1 0.428555
1 -0.11797
1 -0.296356
1 -0.00355519
1 -1.10459
1 0.586838
1 -0.279624
1 0.349775
1 -0.013167
1 0.773093
1 -0.084239
1 0.0438048
1 0.76999
1 0.381632
1 0.890168
1 -1.12804
1 0.692106
1 -0.270603
1 0.330212
1 -0.0872988
1 -1.10734
1 1.14481
1 -1.29137
1 0.746306
1 0.551279
1 -0.617497
1 -0.617497
1 1.13664
1 0.807475
1 1.13244
1 1.29533
1 0.377904
1 0.638488
1 0.417511
1 -1.30897
1 -0.435038
1 -0.257529
1 1.57463
1 0.941481
1 0.673632
1 -1.1617
1 -0.295377
1 -0.451859
1 -0.462818
1 0.98718
1 -0.225822
1 0.90293
1 0.857685
1 0.0850261
1 -1.00437
1 -0.467962
1 0.73781
1 -0.210998
1 -0.473036
1 0.193443
1 1.48074
1 1.76228
1 1.26136
1 0.944399
1 1.16012
1 0.81295
1 0.748287
1 0.867403
1 0.933161
1 -0.818964
1 -0.891227
1 0.773878
1 -0.525883
1 -1.30835
1 1.3926
1 1.12446
1 -0.552757
1 1.38461
1 -0.937899
1 -0.886189
1 0.556644
1 -0.749663
1 0.106941
1 1.30199
1 -0.257162
1 -0.499732
1 0.048551
1 0.522751
1 1.01009
1 -0.875672
1 -0.615587
1 0.719113
1 0.741376
1 1.25073
1 -0.696797
1 0.476444
1 0.854796
1 0.189947
1 1.56213
1 0.225645
1 0.723723
1 0.691059
1 0.148161
1 0.398213
1 -1.25116
1 -1.18698
1 -0.507007
1 0.163378
1 0.788116
1 0.991505
1 -0.265718
1 1.00721
1 -0.57414
1 -0.488451
1 0.328737
1 -0.167161
1 0.77547
1 -0.380853
1 0.359357
1 1.267
1 -0.542704
1 -0.438432
1 -0.0822289
1 0.43062
1 0.819288
1 1.12908
1 -1.21663
1 -0.32069
1 -0.887677
1 1.06082
1 0.15892
1 -0.971876
1 0.88634
1 0.88634
1 0.88634
1 0.425106
1 0.264675
1 1.3988
1 1.70458
1 -0.53838
1 -1.34013
1 1.17711
1 0.466439
1 -0.76373
1 0.0524799
1 -0.684086
1 0.899552
1 -1.2435
1 -0.913935
1 1.17862
1 0.256701
1 0.742729
1 -1.45361
1 -1.45361
1 -0.526899
1 -1.04306
1 0.810055
1 -0.539609
1 0.426225
1 0.515431
1 -0.345317
1 -1.04196
1 -1.04196
1 -0.454373
1 -0.725858
1 -0.725858
1 -0.929528
1 -0.565784
1 0.800892
1 -1.19049
1 0.546807
1 -0.366817
1 0.672309
1 -0.821801
1 0.672626
1 0.563377
1 1.60388
1 0.0859413
1 0.373813
1 -1.22354
1 0.0647645
1 -0.201144
1 -1.071
1 1.42102
1 -1.1768
1 -0.615989
