73.6301   82.8593   79.7726   136.568
73.2812   83.8892   78.7489   136.414
72.5551   84.6533   78.3601   136.274
72.2487   83.9429   79.0175   136.052
72.2806   83.8102   78.3776   135.616
71.6662   83.0659   78.8155   135.085
71.3186   81.9906   79.9408   134.905
70.8414   82.8472   79.4239   134.872
70.1213   83.4028   78.8934   134.526
70.1213   83.4028   78.8934   134.526
69.1126   82.6154   79.1286   133.653
69.1126   82.6154   79.1286   133.653
67.9709   83.0694   79.787   133.741
68.1342   83.7142   78.6505   133.552
68.1342   83.7142   78.6505   133.552
68.5257   83.3489   78.0755   133.186
68.5257   83.3489   78.0755   133.186
68.2784   84.4944   78.7932   134.2
68.5957   84.0178   79.6514   134.569
67.8171   83.8382   79.651   134.061
66.9484   83.3344   78.6406   132.707
66.9484   83.3344   78.6406   132.707
66.9484   83.3344   78.6406   132.707
66.8494   84.0233   77.8861   132.646
66.6337   85.1656   77.1156   132.816
67.0161   84.0741   77.1995   132.361
67.0161   84.0741   77.1995   132.361
67.4649   82.8777   78.1515   132.393
67.4649   82.8777   78.1515   132.393
67.9445   83.5692   77.7872   132.858
68.297   82.4064   78.0125   132.443
68.4113   82.1126   78.6281   132.684
68.4113   82.1126   78.6281   132.684
67.4257   83.2504   78.7877   132.982
67.4257   83.2504   78.7877   132.982
67.4257   83.2504   78.7877   132.982
66.7621   83.3808   79.0437   132.881
66.7621   83.3808   79.0437   132.881
66.7621   83.3808   79.0437   132.881
66.7621   83.3808   79.0437   132.881
67.4373   82.2552   79.0226   132.508
66.8769   81.5569   79.1838   131.887
66.9719   82.0092   79.8278   132.602
66.4907   80.8355   78.8448   131.042
66.3448   80.5702   78.2953   130.474
65.6256   81.6587   77.1519   130.105
64.7947   82.8091   78.3016   131.099
65.9657   82.6978   77.2107   130.965
65.9127   82.4218   77.6076   130.999
65.9284   83.1575   76.8164   131.006
65.1208   82.2257   77.5154   130.424
65.1208   82.2257   77.5154   130.424
64.5327   82.7763   77.0381   130.197
64.5327   82.7763   77.0381   130.197
64.5261   82.9963   77.7236   130.74
63.9823   81.9993   77.619   129.778
63.9823   81.9993   77.619   129.778
63.2177   82.4725   77.834   129.832
62.3748   81.9006   78.4825   129.452
62.2391   81.9052   78.545   129.427
62.2391   81.9052   78.545   129.427
62.2391   81.9052   78.545   129.427
62.2264   82.654   79.3469   130.383
62.2198   83.2526   78.2851   130.119
62.5407   83.3594   77.903   130.111
62.9912   82.6533   77.7831   129.806
61.865   81.9867   76.8828   128.297
60.7117   80.8089   77.9303   127.629
61.6775   80.6073   76.813   127.287
61.6775   80.6073   76.813   127.287
61.3839   80.3135   77.1463   127.16
