4.94377   0   
4.97025   0.0264787   
4.97794   0.017111   
4.9757   0.012305   
5.00128   0.0273031   
4.99608   0.0228917   
4.99834   0.0194785   
5.00174   0.0172072   
5.00292   0.0152211   
5.00933   0.0150514   
5.00929   0.0136146   
5.01067   0.0125041   
5.01382   0.0119265   
5.01498   0.0111022   
5.01601   0.0103867   
5.01856   0.0100464   
5.01617   0.0097357   
5.01875   0.00953509   
5.01754   0.00910027   
5.01654   0.00869066   
5.0167   0.00826798   
5.01424   0.00825921   
5.01414   0.00789252   
5.01765   0.0083283   
5.01655   0.00806252   
5.01639   0.00774785   
5.01727   0.00750673   
5.01739   0.00723463   
5.01699   0.00699183   
5.01659   0.00676696   
5.01738   0.00659218   
5.01569   0.00660193   
5.01452   0.00650501   
5.01319   0.0064486   
5.01452   0.00640102   
5.01363   0.00628383   
5.01398   0.00612161   
5.01462   0.005993   
5.01296   0.00606978   
5.01104   0.00621845   
5.0103   0.00611069   
5.0114   0.00606423   
5.01049   0.00599028   
5.00977   0.00589702   
5.00899   0.0058174   
5.00855   0.00570631   
5.00785   0.00562778   
5.00724   0.00554228   
5.00689   0.00543951   
5.0067   0.00533285   
5.00573   0.00531775   
5.00417   0.00544187   
5.00459   0.00535458   
5.00462   0.00525458   
5.00435   0.00516545   
5.00386   0.00509539   
5.00343   0.00502387   
5.00388   0.00495704   
5.00297   0.00495636   
5.00249   0.00489693   
5.00274   0.00482274   
5.00308   0.00475596   
5.00315   0.00468048   
5.0026   0.0046397   
5.00225   0.00458111   
5.0022   0.00451146   
5.00222   0.00444365   
5.00138   0.0044578   
5.00061   0.00445984   
5.00098   0.00441146   
5.00038   0.00439041   
5.0005   0.00433068   
5.00004   0.00429533   
4.99992   0.00423866   
4.99894   0.0042949   
4.99928   0.00425178   
4.99974   0.00422119   
4.9996   0.00416898   
4.99998   0.00413328   
5.00024   0.00408951   
4.99988   0.00405454   
4.99949   0.00402427   
4.99914   0.00399083   
4.99855   0.00398603   
4.99871   0.00394215   
4.99848   0.00390288   
4.99807   0.00387937   
4.99832   0.00384281   
4.99895   0.00385169   
4.9998   0.00390298   
4.99953   0.00386982   
4.99974   0.00383327   
4.99927   0.00382056   
4.99953   0.00378902   
4.9995   0.00374906   
4.99991   0.00373232   
4.9998   0.00369527   
4.99947   0.00367233   
4.99936   0.00363664   
4.99973   0.00361905   
