5.00315   0   
5.01616   0.0130064   
4.99679   0.0207679   
4.99074   0.0158832   
4.99637   0.0135317   
5.0007   0.011866   
5.00521   0.0109952   
5.00798   0.00991652   
5.00882   0.0087861   
5.00367   0.00939525   
5.00392   0.00850185   
5.004   0.00776147   
5.00192   0.00743582   
5.0026   0.00691802   
5.00294   0.00644918   
5.004   0.0061256   
5.0028   0.0058778   
5.00399   0.00566875   
5.00575   0.00564116   
5.00524   0.00537542   
5.00514   0.00511402   
5.00617   0.00498345   
5.00485   0.00494132   
5.00561   0.00479126   
5.00572   0.00459698   
5.00386   0.0047922   
5.0033   0.00464516   
5.00423   0.0045712   
5.00257   0.00471256   
5.00324   0.00460244   
5.00412   0.00453644   
5.00477   0.00444105   
5.00477   0.00430438   
5.00604   0.00436626   
5.0054   0.00428777   
5.00526   0.0041694   
5.00536   0.0040563   
5.00407   0.00415317   
5.00263   0.00429384   
5.00264   0.00418512   
5.0022   0.00410465   
5.00174   0.0040324   
5.0023   0.00397756   
5.00166   0.00393897   
5.00146   0.00385539   
5.00122   0.00377846   
5.00091   0.00371041   
5.00192   0.00377143   
5.00151   0.00371729   
5.00195   0.0036694   
5.00169   0.00360611   
5.00264   0.00366074   
5.00185   0.00367606   
5.0024   0.00364936   
5.00254   0.00358505   
5.00312   0.00356826   
5.0031   0.0035052   
5.00329   0.00344964   
5.00334   0.00339096   
5.00326   0.00333486   
5.00262   0.00334194   
5.0017   0.00341247   
5.00207   0.00337784   
5.00211   0.00332488   
5.0023   0.00327872   
5.00246   0.00323302   
5.00245   0.00318444   
5.00199   0.00317055   
5.00258   0.00317852   
5.00252   0.00313334   
5.00218   0.00310674   
5.00197   0.00307089   
5.00235   0.00305283   
5.00222   0.00301424   
5.00294   0.00306048   
5.00251   0.00305115   
5.00321   0.00309262   
5.0036   0.00307703   
5.00375   0.00304156   
5.00366   0.00300467   
5.0038   0.00297078   
5.00342   0.00295938   
5.0033   0.00292607   
5.00367   0.0029146   
5.00363   0.00288031   
5.00305   0.00290457   
5.00336   0.00288741   
5.00344   0.00285539   
5.00372   0.00283697   
5.00376   0.00280557   
5.00389   0.00277783   
5.00388   0.0027475   
5.00367   0.00272552   
5.00324   0.00273062   
5.00322   0.00270181   
5.00364   0.00270706   
5.00398   0.00270047   
5.00386   0.00267585   
5.00332   0.00270214   
5.00325   0.00267598   
