1.50745   0   
1.5034   0.00405003   
1.50832   0.00544843   
1.51326   0.00626136   
1.51385   0.00488553   
1.50937   0.0059923   
1.5107   0.00523531   
1.50859   0.00500299   
1.5094   0.00448663   
1.50817   0.00419597   
1.50517   0.00484199   
1.50598   0.00449393   
1.50504   0.00423988   
1.50423   0.00400659   
1.50421   0.00372997   
1.50344   0.00357338   
1.5029   0.00340039   
1.50287   0.0032061   
1.50213   0.00312143   
1.50236   0.00297059   
1.5027   0.00284559   
1.50348   0.00282225   
1.50345   0.0026969   
1.5025   0.00274901   
1.50247   0.00263705   
1.50212   0.00255752   
1.50201   0.00246324   
1.50222   0.00238247   
1.50152   0.00240068   
1.50215   0.00240176   
1.50291   0.00244383   
1.50392   0.00257359   
1.50387   0.00249482   
1.50324   0.00250081   
1.50339   0.00243298   
1.50301   0.00239531   
1.50302   0.00232968   
1.50284   0.00227448   
1.50256   0.0022334   
1.50256   0.00217685   
1.50227   0.00214206   
1.50196   0.00211385   
1.50177   0.00207243   
1.50142   0.00205485   
1.50131   0.00201159   
1.50132   0.00196737   
1.50103   0.00194556   
1.50109   0.00190545   
1.50106   0.00186636   
1.50101   0.00182946   
1.50087   0.00179864   
1.50099   0.00176752   
1.5007   0.00175701   
1.50065   0.00172507   
1.50058   0.00169474   
1.5004   0.00167391   
1.50052   0.00164857   
1.5005   0.00161996   
1.50052   0.00159238   
1.5006   0.00156755   
1.50033   0.00156576   
1.50016   0.00154894   
1.50034   0.00153432   
1.49995   0.00156027   
1.49989   0.00153717   
1.49981   0.00151595   
1.50019   0.00154299   
1.50018   0.00152023   
1.50066   0.00157427   
1.50099   0.00158595   
1.50106   0.00156494   
1.50103   0.00154329   
1.50115   0.00152635   
1.50116   0.00150562   
1.50112   0.00148587   
1.50086   0.00148911   
1.50082   0.00147009   
1.50081   0.00145118   
1.5008   0.00143271   
1.50076   0.00141534   
1.50068   0.00139984   
1.50064   0.00138353   
1.5004   0.00138694   
1.5004   0.00137033   
1.50044   0.00135452   
1.50057   0.00134534   
1.50041   0.00133894   
1.50027   0.00133178   
1.50014   0.00132253   
1.50027   0.00131438   
1.50001   0.00132718   
1.49989   0.00131747   
1.50009   0.00131753   
1.5   0.0013066   
1.50008   0.00129531   
1.49978   0.00131571   
1.49989   0.00130651   
1.49999   0.00129721   
1.49984   0.00129244   
1.49987   0.00127973   
