-0.27554942   0.0084059057   1.9834342   0.0084002632   1.7078848   7.986894e-06   1.3222895   0.0056001754   
-0.27567332   0.0082497026   1.9835561   0.0082441365   1.7078828   8.0855179e-06   1.3223708   0.005496091   
-0.27580592   0.0080994046   1.9836868   0.0080939107   1.7078809   8.1591351e-06   1.3224579   0.0053959404   
-0.2759897   0.0079555803   1.9838688   0.0079501446   1.7078791   8.2190879e-06   1.3225792   0.0053000964   
-0.27625998   0.0078194351   1.9841373   0.0078140382   1.7078773   8.2625349e-06   1.3227582   0.0052093588   
-0.27673043   0.0076978239   1.9846062   0.0076924332   1.7078757   8.2749563e-06   1.3230708   0.0051282888   
-0.2775142   0.0076067133   1.9853881   0.0076012592   1.7078739   8.3268697e-06   1.3235921   0.0050675062   
-0.27844311   0.0075363273   1.9863154   0.007530807   1.7078723   8.3444022e-06   1.3242103   0.005020538   
-0.27907708   0.0074388153   1.986948   0.0074332841   1.7078709   8.330308e-06   1.324632   0.0049555227   
-0.27932029   0.0073218913   1.9871899   0.0073164106   1.7078696   8.2943408e-06   1.3247933   0.0048776071   
-0.27986156   0.0072250369   1.9877299   0.0072195596   1.7078683   8.2687678e-06   1.3251532   0.0048130397   
-0.28089711   0.0071862532   1.9887641   0.0071807342   1.707867   8.2384532e-06   1.3258427   0.0047871561   
-0.28210866   0.0071778195   1.9899744   0.0071722493   1.7078657   8.2098937e-06   1.3266496   0.0047814995   
-0.28332689   0.0071724438   1.9911914   0.0071668355   1.7078645   8.172286e-06   1.327461   0.0047778903   
-0.28444861   0.0071530804   1.992312   0.0071474433   1.7078634   8.1321733e-06   1.328208   0.0047649622   
-0.28540497   0.0071117005   1.9932669   0.0071059959   1.7078619   8.1505763e-06   1.3288446   0.0047373306   
-0.28619271   0.0070520092   1.9940533   0.0070462827   1.7078606   8.1292992e-06   1.3293689   0.0046975218   
-0.28668481   0.0069679348   1.9945441   0.0069622109   1.7078593   8.1220841e-06   1.3296961   0.0046414739   
-0.28696352   0.006874746   1.9948216   0.0068690583   1.7078581   8.1000011e-06   1.3298811   0.0045793722   
-0.28742725   0.0067944347   1.9952839   0.0067887425   1.7078567   8.1126793e-06   1.3301893   0.0045258283   
-0.28807273   0.0067317315   1.9959281   0.0067260169   1.7078553   8.1092949e-06   1.3306187   0.0044840113   
-0.28857405   0.006659036   1.9964283   0.0066533319   1.7078542   8.0752151e-06   1.3309522   0.0044355546   
-0.28890199   0.0065778288   1.9967551   0.0065721522   1.7078531   8.0458611e-06   1.3311701   0.0043814348   
-0.28924262   0.0064996337   1.9970947   0.0064939852   1.7078521   8.0078233e-06   1.3313965   0.0043293235   
-0.28980712   0.0064394577   1.9976584   0.0064338377   1.7078513   7.9398807e-06   1.3317723   0.0042892251   
-0.2905895   0.006404333   1.9984397   0.0063986955   1.7078502   7.9111541e-06   1.3322931   0.004265797   
-0.291387   0.0063728431   1.9992358   0.0063671485   1.7078488   7.9313229e-06   1.3328239   0.0042447657   
-0.29196   0.0063187123   1.9998075   0.0063129875   1.7078475   7.9520141e-06   1.333205   0.0042086584   
-0.29219833   0.0062447656   2.0000445   0.0062390665   1.7078462   7.96037e-06   1.333363   0.0041593776   
-0.29249722   0.0061753773   2.0003421   0.0061696938   1.7078449   7.963063e-06   1.3335614   0.0041131292   
-0.29301276   0.0061222658   2.0008566   0.0061165841   1.7078439   7.9342134e-06   1.3339044   0.0040777227   
-0.29356782   0.0060743561   2.0014108   0.0060686846   1.707843   7.8894713e-06   1.3342739   0.0040457898   
-0.29387766   0.0060104592   2.00172   0.0060048278   1.7078423   7.824846e-06   1.33448   0.0040032185   
-0.29356276   0.0059485002   2.0014044   0.0059429752   1.7078417   7.7579194e-06   1.3342696   0.0039619834   
-0.29341218   0.0058816568   2.0012534   0.0058762106   1.7078412   7.6853003e-06   1.3341689   0.0039174737   
-0.29392436   0.0058369503   2.0017652   0.0058315622   1.7078409   7.6027971e-06   1.3345102   0.0038877081   
-0.29478098   0.0058342236   2.0026216   0.0058289134   1.7078406   7.5219871e-06   1.3350811   0.0038859423   
-0.2955211   0.0058163167   2.0033616   0.0058111006   1.7078405   7.438197e-06   1.3355744   0.0038740671   
-0.29592305   0.0057660728   2.0037637   0.0057609329   1.7078406   7.3564858e-06   1.3358425   0.0038406219   
-0.29621502   0.0057105226   2.0040557   0.005705449   1.7078407   7.2764012e-06   1.3360371   0.0038036326   
-0.29679279   0.0056782571   2.0046335   0.0056732676   1.7078407   7.1978046e-06   1.3364224   0.0037821784   
-0.29756997   0.0056710309   2.0054109   0.0056661635   1.7078409   7.1226498e-06   1.3369406   0.0037774423   
-0.29839609   0.0056715072   2.0062373   0.005666795   1.7078413   7.0563855e-06   1.3374916   0.0037778633   
-0.29917867   0.0056664197   2.0070204   0.0056618701   1.7078417   7.0000415e-06   1.3380136   0.00377458   
-0.29993142   0.0056579952   2.0077736   0.0056535867   1.7078422   6.9393314e-06   1.3385157   0.0037690578   
-0.30091236   0.0056852291   2.0087549   0.0056809998   1.7078425   6.8796018e-06   1.3391699   0.0037873332   
-0.30203653   0.005738695   2.0098795   0.0057346697   1.707843   6.8219313e-06   1.3399197   0.0038231131   
-0.30291776   0.0057489604   2.0107613   0.0057451175   1.7078436   6.7816151e-06   1.3405076   0.0038300783   
